business_id,business_type,locality,business_age_years,monthly_avg_revenue,monthly_expense_ratio,cash_flow_consistency_score,inventory_turnover_monthly,seasonal_dip_percent,utility_bill_delays_per_year,mobile_recharge_freq_monthly,num_employees,has_gst,loan_amount_requested,previous_loan_taken,previous_loan_defaulted,monthly_net_income,loan_to_income_ratio,defaulted
BIZ1716,Electrical Shop,Urban,3.8,249748,0.65,35.0,8.7,40.9,5,6,4,0,38302,1,0,87411,0.04,0
BIZ1717,Kirana Store,Urban,3.4,236970,0.45,70.6,4.3,18.9,0,4,13,1,473976,1,0,130333,0.3,0
BIZ1718,Vegetable Vendor,Urban,6.3,15148,0.82,93.2,9.3,44.0,1,4,9,0,28234,0,0,2726,0.86,0
BIZ1719,Stationery Shop,Semi-Urban,17.3,87914,0.55,30.8,3.3,19.8,7,4,3,0,162566,1,0,39561,0.34,0
BIZ1720,Bakery,Semi-Urban,1.2,75653,0.5,64.9,7.0,7.5,10,6,2,0,215697,1,1,37826,0.48,0
BIZ1721,Tailor,Semi-Urban,2.9,238607,0.62,54.5,9.8,28.5,7,1,2,1,432455,0,0,90670,0.4,0
BIZ1722,Dairy Shop,Urban,9.6,207593,0.52,70.6,6.9,45.1,5,4,2,1,357178,1,0,99644,0.3,0
BIZ1723,Stationery Shop,Urban,6.2,24795,0.64,45.8,11.0,22.7,2,2,6,0,281350,1,1,8926,2.63,0
BIZ1724,Tea Stall,Urban,2.7,79555,0.56,34.5,1.6,52.2,1,6,2,0,396878,0,0,35004,0.94,1
BIZ1725,Dairy Shop,Urban,11.6,250068,0.46,73.8,7.5,23.2,5,6,11,0,95803,1,1,135036,0.06,0
BIZ1726,Electrical Shop,Rural,0.5,118107,0.52,59.2,7.2,21.0,0,6,7,0,473539,1,0,56691,0.7,0
BIZ1727,Electrical Shop,Urban,10.7,242650,0.6,73.6,8.3,59.9,9,3,7,1,168618,0,0,97060,0.14,0
BIZ1728,Medical Store,Rural,0.5,182022,0.41,44.7,10.2,28.9,5,1,7,0,180551,0,0,107392,0.14,0
BIZ1729,Mobile Repair,Rural,3.2,26009,0.75,53.7,9.0,48.3,8,1,14,0,61437,0,0,6502,0.79,1
BIZ1730,Medical Store,Urban,8.8,193168,0.68,69.3,9.7,48.3,6,4,13,1,209939,0,0,61813,0.28,0
BIZ1731,Bakery,Semi-Urban,1.2,165616,0.67,71.5,4.2,55.6,8,6,2,1,165729,0,0,54653,0.25,1
BIZ1732,Dairy Shop,Urban,2.6,44381,0.65,56.1,5.3,5.1,1,7,7,1,112989,0,0,15533,0.61,0
BIZ1733,Mobile Repair,Urban,1.6,83122,0.67,49.6,7.9,16.3,10,6,10,0,125265,0,0,27430,0.38,0
BIZ1734,Tailor,Urban,12.2,229709,0.82,49.2,7.1,46.1,4,4,8,0,399388,1,0,41347,0.8,0
BIZ1735,Tea Stall,Semi-Urban,6.9,102228,0.4,42.2,11.6,33.8,8,1,8,0,304403,0,0,61336,0.41,0
BIZ1736,Dairy Shop,Urban,4.9,95770,0.42,52.8,3.1,33.6,6,4,14,1,415670,0,0,55546,0.62,0
BIZ1737,Medical Store,Semi-Urban,3.5,67726,0.49,44.0,4.9,10.0,8,4,2,0,446861,0,0,34540,1.08,0
BIZ1738,Kirana Store,Semi-Urban,6.9,203210,0.48,74.4,7.3,16.9,10,4,5,1,349818,0,0,105669,0.28,0
BIZ1739,Mobile Repair,Urban,2.0,236454,0.48,69.8,10.5,31.3,5,4,14,1,495845,0,0,122956,0.34,0
BIZ1740,Mobile Repair,Semi-Urban,2.4,192265,0.7,56.8,11.2,16.6,6,4,6,0,230342,0,0,57679,0.33,0
BIZ1741,Tea Stall,Semi-Urban,5.2,260074,0.61,52.8,4.7,12.6,9,5,9,0,225124,1,0,101428,0.18,0
BIZ1742,Vegetable Vendor,Urban,1.8,95857,0.85,46.6,1.7,5.3,4,5,6,1,274625,0,0,14378,1.59,0
BIZ1743,Electrical Shop,Urban,0.5,274405,0.5,67.5,5.6,9.3,5,6,10,1,302176,0,0,137202,0.18,0
BIZ1744,Electrical Shop,Semi-Urban,0.5,205128,0.54,94.3,5.3,46.1,0,6,6,1,373563,1,0,94358,0.33,0
BIZ1745,Kirana Store,Urban,0.5,132928,0.84,78.0,11.9,43.1,0,7,10,0,247202,1,0,21268,0.97,0
BIZ1746,Bakery,Semi-Urban,8.2,73706,0.77,82.1,5.7,2.8,1,7,10,0,196073,1,0,16952,0.96,0
BIZ1747,Bakery,Urban,2.6,70006,0.61,88.4,4.4,12.2,10,5,6,1,51004,1,0,27302,0.16,0
BIZ1748,Tailor,Urban,5.0,102238,0.65,54.6,5.0,33.6,3,1,9,1,300314,0,0,35783,0.7,0
BIZ1749,Dairy Shop,Urban,2.0,263018,0.78,34.4,5.4,19.4,10,3,10,0,391395,1,1,57863,0.56,1
BIZ1750,Stationery Shop,Urban,1.2,209227,0.62,73.6,10.0,49.4,8,1,7,0,304986,1,1,79506,0.32,0
BIZ1751,Vegetable Vendor,Semi-Urban,1.7,92271,0.49,43.2,1.9,47.1,6,7,1,1,392843,0,0,47058,0.7,1
BIZ1752,Medical Store,Urban,6.3,58013,0.77,69.8,4.5,53.5,5,6,1,0,444283,1,0,13342,2.77,1
BIZ1753,Stationery Shop,Semi-Urban,3.9,97600,0.64,81.8,11.6,33.8,0,5,14,1,355852,1,0,35136,0.84,0
BIZ1754,Stationery Shop,Rural,11.1,114290,0.47,84.9,2.7,21.1,4,1,4,0,469838,1,1,60573,0.65,0
BIZ1755,Mobile Repair,Semi-Urban,4.6,231110,0.63,51.1,9.2,36.4,10,3,12,1,61195,1,1,85510,0.06,0
BIZ1756,Kirana Store,Semi-Urban,3.4,146832,0.59,65.9,4.9,5.3,11,4,2,1,153138,1,0,60201,0.21,0
BIZ1757,Electrical Shop,Urban,3.8,39142,0.79,73.5,7.4,0.6,3,2,3,0,458782,0,0,8219,4.65,0
BIZ1758,Tailor,Urban,11.4,146436,0.46,87.4,2.1,1.0,4,5,12,1,32736,1,0,79075,0.03,0
BIZ1759,Bakery,Semi-Urban,6.2,296941,0.79,83.3,4.4,24.5,10,5,7,1,73258,0,0,62357,0.1,0
BIZ1760,Kirana Store,Urban,0.5,252403,0.63,99.2,6.5,13.7,8,3,14,1,383948,0,0,93389,0.34,0
BIZ1761,Mobile Repair,Semi-Urban,3.1,47535,0.58,30.6,3.5,9.4,11,4,7,0,330619,1,0,19964,1.38,0
BIZ1762,Medical Store,Urban,4.7,31105,0.47,60.6,7.0,36.9,2,4,14,1,69511,0,0,16485,0.35,0
BIZ1763,Tailor,Semi-Urban,5.5,154011,0.72,47.9,3.4,59.7,3,2,12,1,291350,1,0,43123,0.56,1
BIZ1764,Mobile Repair,Rural,1.0,94472,0.82,38.4,8.2,10.7,7,4,3,0,404032,0,0,17004,1.98,1
BIZ1765,Electrical Shop,Rural,8.1,188101,0.57,93.8,10.9,32.8,2,3,13,1,44348,0,0,80883,0.05,0
BIZ1766,Electrical Shop,Semi-Urban,12.5,161935,0.51,99.9,1.9,7.2,2,6,2,0,81057,1,0,79348,0.09,0
BIZ1767,Electrical Shop,Semi-Urban,1.1,93097,0.65,42.6,3.4,56.1,8,4,13,0,192153,0,0,32583,0.49,1
BIZ1768,Kirana Store,Semi-Urban,8.6,276674,0.76,32.7,10.3,17.5,4,6,13,0,400503,1,1,66401,0.5,0
BIZ1769,Kirana Store,Semi-Urban,0.5,156519,0.4,49.3,7.9,52.7,9,7,1,0,142615,0,0,93911,0.13,1
BIZ1770,Bakery,Urban,0.5,111160,0.68,88.4,1.9,17.0,0,7,9,1,480424,0,0,35571,1.13,0
BIZ1771,Bakery,Urban,0.6,61940,0.67,50.6,6.3,48.4,6,6,10,1,443070,0,0,20440,1.81,1
BIZ1772,Medical Store,Urban,0.5,224019,0.54,34.0,3.3,12.6,6,3,3,0,305176,0,0,103048,0.25,0
BIZ1773,Tailor,Rural,7.5,100001,0.6,33.7,3.2,17.6,5,5,9,1,341823,0,0,40000,0.71,0
BIZ1774,Tea Stall,Urban,0.5,249824,0.51,59.9,11.3,11.5,5,5,4,0,284246,1,1,122413,0.19,0
BIZ1775,Tea Stall,Semi-Urban,1.3,165714,0.76,95.2,9.4,15.9,2,5,10,0,185344,1,0,39771,0.39,0
BIZ1776,Mobile Repair,Semi-Urban,0.5,242870,0.69,50.0,8.7,50.1,2,1,6,0,394798,0,0,75289,0.44,1
BIZ1777,Electrical Shop,Semi-Urban,1.4,241971,0.64,59.9,3.6,38.3,9,5,13,0,262560,0,0,87109,0.25,0
BIZ1778,Tailor,Semi-Urban,0.5,213715,0.58,37.1,2.3,24.4,10,3,7,0,139169,1,0,89760,0.13,0
BIZ1779,Stationery Shop,Urban,4.4,22928,0.53,64.6,10.6,58.3,8,2,10,1,322253,1,0,10776,2.49,1
BIZ1780,Kirana Store,Semi-Urban,0.6,63002,0.77,78.8,1.1,27.9,0,7,14,0,75670,0,0,14490,0.44,0
BIZ1781,Dairy Shop,Rural,7.6,129614,0.6,49.0,5.3,58.2,6,4,6,0,337166,1,0,51845,0.54,1
BIZ1782,Vegetable Vendor,Urban,6.8,132517,0.63,50.8,4.1,11.8,11,5,1,0,423754,1,0,49031,0.72,0
BIZ1783,Medical Store,Urban,0.5,171089,0.63,88.9,7.3,54.3,10,1,6,0,69237,1,1,63302,0.09,1
BIZ1784,Electrical Shop,Semi-Urban,9.0,94064,0.6,30.7,3.8,0.8,9,7,11,1,165605,1,0,37625,0.37,0
BIZ1785,Electrical Shop,Rural,0.5,65893,0.52,74.6,4.4,32.7,6,7,14,0,477866,0,0,31628,1.26,0
BIZ1786,Electrical Shop,Urban,1.1,292311,0.45,57.6,10.4,25.4,7,6,6,1,489229,0,0,160771,0.25,0
BIZ1787,Kirana Store,Semi-Urban,0.5,53598,0.44,50.9,7.6,31.5,5,1,5,0,296507,0,0,30014,0.82,0
BIZ1788,Kirana Store,Rural,1.6,153595,0.74,76.0,2.6,33.2,7,3,3,1,233872,1,0,39934,0.49,0
BIZ1789,Vegetable Vendor,Urban,2.9,96060,0.5,88.4,9.0,23.3,0,2,10,0,71304,0,0,48030,0.12,0
BIZ1790,Stationery Shop,Rural,6.4,290429,0.43,69.1,3.3,59.9,0,5,3,1,271888,1,0,165544,0.14,0
BIZ1791,Tailor,Semi-Urban,1.6,37694,0.76,32.2,5.8,58.6,8,5,11,0,36819,1,0,9046,0.34,1
BIZ1792,Electrical Shop,Semi-Urban,4.9,276401,0.47,62.3,8.1,57.7,11,1,10,0,37191,1,1,146492,0.02,1
BIZ1793,Tea Stall,Semi-Urban,0.8,261848,0.68,62.4,4.0,58.7,3,3,13,1,31499,0,0,83791,0.03,0
BIZ1794,Bakery,Urban,5.6,168463,0.55,68.1,5.2,47.6,2,1,7,1,88001,0,0,75808,0.1,0
BIZ1795,Tea Stall,Urban,1.1,281755,0.46,77.0,9.1,59.3,5,1,8,0,135383,0,0,152147,0.07,0
BIZ1796,Mobile Repair,Urban,0.6,24372,0.59,31.4,11.3,53.5,9,2,14,1,42668,0,0,9992,0.36,1
BIZ1797,Tea Stall,Urban,0.8,170384,0.41,65.1,6.8,25.0,11,3,3,1,164834,0,0,100526,0.14,0
BIZ1798,Mobile Repair,Urban,0.8,160152,0.78,71.2,1.1,47.1,11,2,3,0,383972,1,0,35233,0.91,1
BIZ1799,Dairy Shop,Rural,2.9,127945,0.63,54.0,4.7,54.7,8,3,7,0,175320,1,0,47339,0.31,1
BIZ1800,Bakery,Rural,7.5,111213,0.46,76.8,5.4,42.8,9,5,10,0,391493,1,1,60055,0.54,0
BIZ1801,Tea Stall,Semi-Urban,0.5,35874,0.51,46.0,4.7,25.4,10,4,12,0,201016,1,0,17578,0.95,1
BIZ1802,Dairy Shop,Rural,4.9,219986,0.6,52.2,5.8,3.9,3,6,7,1,232941,1,0,87994,0.22,0
BIZ1803,Medical Store,Semi-Urban,4.2,26600,0.48,97.4,8.0,48.6,8,4,11,0,403809,0,0,13832,2.43,0
BIZ1804,Tailor,Urban,8.2,263430,0.52,54.4,2.3,57.2,4,7,9,0,286566,0,0,126446,0.19,0
BIZ1805,Dairy Shop,Urban,1.1,170887,0.64,54.3,4.0,21.7,6,3,14,1,383332,0,0,61519,0.52,0
BIZ1806,Tailor,Semi-Urban,2.4,230572,0.77,71.7,6.6,9.1,2,4,6,0,131942,1,0,53031,0.21,0
BIZ1807,Tea Stall,Semi-Urban,10.4,109348,0.58,98.0,4.5,19.6,2,1,13,1,38070,1,0,45926,0.07,0
BIZ1808,Stationery Shop,Urban,4.3,120736,0.72,98.8,11.9,35.0,11,5,7,1,116392,0,0,33806,0.29,0
BIZ1809,Dairy Shop,Semi-Urban,2.0,150797,0.79,70.6,5.7,19.0,2,6,11,1,122164,0,0,31667,0.32,0
BIZ1810,Bakery,Urban,0.6,166756,0.5,30.1,10.6,36.6,7,6,10,1,193879,0,0,83378,0.19,1
BIZ1811,Tea Stall,Semi-Urban,1.2,126573,0.76,93.0,10.9,58.0,5,7,1,0,376103,0,0,30377,1.03,0
BIZ1812,Electrical Shop,Rural,3.5,290236,0.74,69.9,10.2,40.2,8,6,7,0,466249,1,0,75461,0.51,0
BIZ1813,Kirana Store,Semi-Urban,5.1,40457,0.56,55.6,1.5,21.8,8,5,2,0,443428,1,0,17801,2.08,0
BIZ1814,Dairy Shop,Rural,0.5,77894,0.85,88.0,11.4,56.1,7,4,7,0,126277,1,0,11684,0.9,1
BIZ1815,Bakery,Rural,3.7,76305,0.52,58.0,2.4,33.9,0,6,3,1,29626,1,0,36626,0.07,0
BIZ1816,Medical Store,Rural,3.2,158684,0.51,32.4,1.4,7.7,5,6,9,0,74270,0,0,77755,0.08,0
BIZ1817,Electrical Shop,Rural,2.9,248913,0.75,87.5,5.6,29.9,3,3,13,1,327911,1,1,62228,0.44,0
BIZ1818,Medical Store,Rural,4.7,224699,0.6,68.2,3.1,39.2,3,1,5,1,348649,1,0,89879,0.32,0
BIZ1819,Tea Stall,Semi-Urban,7.3,15559,0.55,53.7,3.0,50.3,2,3,7,0,27292,0,0,7001,0.32,1
BIZ1820,Kirana Store,Urban,1.6,52361,0.48,47.6,4.2,56.2,11,4,8,0,403936,0,0,27227,1.24,1
BIZ1821,Dairy Shop,Urban,8.8,292405,0.74,71.6,3.7,19.0,8,5,13,0,302003,1,1,76025,0.33,0
BIZ1822,Dairy Shop,Semi-Urban,0.7,297516,0.75,44.6,8.5,9.3,1,5,12,1,448801,0,0,74379,0.5,0
BIZ1823,Stationery Shop,Urban,0.8,243748,0.65,52.7,3.1,4.4,0,3,2,1,422035,1,0,85311,0.41,0
BIZ1824,Stationery Shop,Urban,1.2,203992,0.83,74.6,7.0,44.3,9,2,11,0,135986,0,0,34678,0.33,0
BIZ1825,Tea Stall,Rural,0.5,258950,0.54,91.7,11.9,47.7,2,3,1,0,26280,1,0,119116,0.02,0
BIZ1826,Tea Stall,Rural,1.0,15037,0.5,67.3,5.8,24.6,3,2,7,0,481696,1,0,7518,5.34,1
BIZ1827,Kirana Store,Rural,0.5,189104,0.7,83.1,8.1,23.8,3,7,6,1,496993,1,0,56731,0.73,0
BIZ1828,Stationery Shop,Urban,6.9,112243,0.74,83.4,11.7,57.3,5,3,6,0,170219,1,0,29183,0.49,0
BIZ1829,Bakery,Urban,0.6,144380,0.5,76.5,2.5,55.0,0,2,2,0,241424,1,0,72190,0.28,0
BIZ1830,Bakery,Urban,5.5,273430,0.43,47.2,5.6,14.0,0,2,3,1,271522,1,1,155855,0.15,0
BIZ1831,Kirana Store,Urban,0.5,49600,0.76,90.7,10.4,46.8,1,6,4,1,223237,0,0,11904,1.56,1
BIZ1832,Bakery,Urban,11.9,194357,0.84,60.5,11.3,37.4,3,7,3,1,295778,0,0,31097,0.79,0
BIZ1833,Mobile Repair,Urban,5.0,208080,0.69,33.1,7.6,9.3,6,6,2,0,355694,0,0,64504,0.46,0
BIZ1834,Tailor,Rural,0.5,282311,0.53,47.1,2.6,21.4,5,2,3,1,166845,0,0,132686,0.1,0
BIZ1835,Kirana Store,Semi-Urban,5.8,272351,0.85,83.6,10.9,10.6,10,2,14,0,173953,1,1,40852,0.35,0
BIZ1836,Kirana Store,Urban,2.9,15432,0.8,34.8,2.9,17.7,8,1,6,0,479812,1,0,3086,12.96,1
BIZ1837,Vegetable Vendor,Urban,6.0,276550,0.63,40.3,4.9,36.9,6,2,9,0,164352,1,0,102323,0.13,0
BIZ1838,Electrical Shop,Semi-Urban,3.0,84687,0.77,78.6,5.1,22.5,11,6,4,0,84593,0,0,19478,0.36,0
BIZ1839,Electrical Shop,Urban,4.1,259288,0.77,92.5,5.9,23.6,4,2,6,0,181627,0,0,59636,0.25,0
BIZ1840,Mobile Repair,Rural,6.2,200221,0.82,74.4,9.7,32.4,5,5,1,1,328565,0,0,36039,0.76,0
BIZ1841,Stationery Shop,Urban,2.1,233712,0.78,45.6,9.8,5.2,9,1,12,0,110472,0,0,51416,0.18,0
BIZ1842,Tea Stall,Urban,0.5,202840,0.69,33.7,8.9,44.3,8,2,6,1,183404,1,0,62880,0.24,1
BIZ1843,Tea Stall,Urban,7.6,179329,0.67,73.1,1.2,24.1,0,6,12,0,331732,1,0,59178,0.47,0
BIZ1844,Medical Store,Urban,1.9,190746,0.61,33.3,7.2,28.8,10,6,3,0,379757,1,1,74390,0.43,1
BIZ1845,Mobile Repair,Semi-Urban,2.7,191443,0.68,72.9,9.2,58.5,8,4,9,1,425853,0,0,61261,0.58,0
BIZ1846,Kirana Store,Semi-Urban,0.5,244354,0.76,45.8,5.9,20.7,5,6,4,1,115491,0,0,58644,0.16,0
BIZ1847,Mobile Repair,Semi-Urban,2.7,183369,0.84,93.3,11.4,38.9,11,1,7,0,111416,1,0,29339,0.32,0
BIZ1848,Mobile Repair,Urban,17.2,49743,0.61,63.3,10.1,23.6,3,6,4,1,333302,1,0,19399,1.43,0
BIZ1849,Mobile Repair,Semi-Urban,1.3,214824,0.66,45.7,8.0,53.7,11,5,11,0,78798,0,0,73040,0.09,1
BIZ1850,Electrical Shop,Semi-Urban,2.0,94803,0.6,89.7,1.7,50.8,4,3,6,1,470351,0,0,37921,1.03,0
BIZ1851,Mobile Repair,Rural,4.6,216123,0.7,47.8,8.2,14.5,0,5,14,0,172227,1,0,64836,0.22,0
BIZ1852,Tailor,Urban,6.7,37076,0.68,51.5,11.0,41.5,6,7,7,1,486812,1,0,11864,3.42,1
BIZ1853,Tea Stall,Urban,2.2,256424,0.41,88.4,5.2,3.9,7,5,2,0,464681,1,0,151290,0.26,0
BIZ1854,Medical Store,Semi-Urban,1.5,221384,0.64,51.6,10.2,57.8,10,1,10,1,335225,0,0,79698,0.35,1
BIZ1855,Tailor,Semi-Urban,11.1,265699,0.44,58.7,4.4,20.9,4,1,6,1,475202,1,0,148791,0.27,0
BIZ1856,Medical Store,Urban,4.5,149035,0.41,54.3,7.3,49.9,1,4,8,0,343100,1,0,87930,0.33,0
BIZ1857,Vegetable Vendor,Urban,0.5,159938,0.76,38.1,8.1,19.1,7,6,13,1,327422,0,0,38385,0.71,0
BIZ1858,Medical Store,Urban,0.5,178377,0.52,32.7,8.5,38.0,9,4,13,0,93486,1,0,85620,0.09,1
BIZ1859,Tea Stall,Rural,2.6,228968,0.55,80.7,10.7,59.0,6,1,12,0,209764,1,0,103035,0.17,0
BIZ1860,Tea Stall,Urban,1.0,281656,0.43,75.2,3.6,52.6,9,6,6,1,334299,1,0,160543,0.17,0
BIZ1861,Mobile Repair,Rural,1.2,265703,0.48,49.8,3.9,9.6,8,1,2,0,114338,1,1,138165,0.07,0
BIZ1862,Dairy Shop,Semi-Urban,8.4,162702,0.74,50.7,8.7,32.8,3,1,4,0,162135,0,0,42302,0.32,0
BIZ1863,Vegetable Vendor,Rural,0.5,132907,0.62,96.2,2.9,20.9,10,3,1,0,366885,1,1,50504,0.61,0
BIZ1864,Kirana Store,Rural,5.0,220591,0.8,99.1,6.1,26.1,8,5,7,1,69690,0,0,44118,0.13,0
BIZ1865,Bakery,Urban,1.3,79591,0.58,63.1,1.2,20.1,3,4,8,0,414448,1,1,33428,1.03,0
BIZ1866,Medical Store,Rural,5.7,224633,0.52,86.2,2.6,20.2,2,4,10,0,182579,1,1,107823,0.14,0
BIZ1867,Dairy Shop,Urban,5.1,248559,0.56,81.6,8.5,32.6,10,2,2,1,32661,1,0,109365,0.02,0
BIZ1868,Mobile Repair,Rural,0.5,288495,0.72,50.8,9.2,11.5,2,7,10,1,192261,0,0,80778,0.2,0
BIZ1869,Electrical Shop,Semi-Urban,2.8,135533,0.65,34.1,2.3,32.2,9,3,5,1,256366,1,0,47436,0.45,1
BIZ1870,Kirana Store,Urban,0.6,118627,0.81,40.0,3.5,16.7,1,1,11,1,169129,0,0,22539,0.63,0
BIZ1871,Stationery Shop,Semi-Urban,8.0,143381,0.67,88.7,2.1,17.3,9,1,8,1,241848,0,0,47315,0.43,0
BIZ1872,Dairy Shop,Rural,8.2,257264,0.62,81.2,5.8,44.3,2,3,11,0,386930,1,0,97760,0.33,0
BIZ1873,Electrical Shop,Urban,2.2,88309,0.75,76.5,2.4,1.8,7,6,8,0,453529,0,0,22077,1.71,0
BIZ1874,Vegetable Vendor,Semi-Urban,2.4,240074,0.83,39.1,5.8,22.9,10,4,5,1,324132,0,0,40812,0.66,0
BIZ1875,Mobile Repair,Semi-Urban,1.4,287922,0.56,74.8,9.1,24.5,7,1,8,1,168563,0,0,126685,0.11,0
BIZ1876,Kirana Store,Rural,5.0,158573,0.51,84.1,8.5,29.1,1,7,14,1,347303,0,0,77700,0.37,0
BIZ1877,Kirana Store,Urban,1.8,51382,0.68,90.2,4.1,40.1,10,2,6,0,320554,0,0,16442,1.62,0
BIZ1878,Kirana Store,Urban,1.2,237426,0.62,30.9,8.4,22.2,1,4,5,0,366012,1,1,90221,0.34,0
BIZ1879,Vegetable Vendor,Urban,2.3,38341,0.85,77.9,11.2,12.8,1,5,13,1,218101,1,0,5751,3.16,0
BIZ1880,Medical Store,Semi-Urban,0.5,160439,0.61,31.3,4.8,53.1,9,7,14,1,59354,0,0,62571,0.08,1
BIZ1881,Stationery Shop,Urban,5.5,241280,0.43,79.5,4.6,58.9,6,3,11,1,371473,0,0,137529,0.23,0
BIZ1882,Vegetable Vendor,Rural,0.5,146066,0.84,74.5,7.3,1.2,5,4,4,0,31504,0,0,23370,0.11,0
BIZ1883,Bakery,Urban,4.1,215940,0.78,40.4,3.7,32.8,11,5,5,0,381105,1,0,47506,0.67,0
BIZ1884,Stationery Shop,Semi-Urban,0.8,274252,0.48,83.6,8.2,20.5,10,2,12,1,316955,0,0,142611,0.19,0
BIZ1885,Tea Stall,Urban,1.1,100820,0.81,34.8,10.2,16.6,0,6,4,1,467422,0,0,19155,2.03,0
BIZ1886,Mobile Repair,Urban,4.0,74949,0.55,87.8,6.1,20.1,1,3,1,0,304369,0,0,33727,0.75,0
BIZ1887,Vegetable Vendor,Urban,19.8,225377,0.57,48.3,8.5,38.3,0,6,3,0,252581,0,0,96912,0.22,0
BIZ1888,Electrical Shop,Urban,6.0,77543,0.81,78.2,8.2,11.4,11,7,8,1,127891,1,1,14733,0.72,0
BIZ1889,Stationery Shop,Semi-Urban,1.0,276878,0.64,94.7,1.4,54.8,10,1,7,1,279936,0,0,99676,0.23,0
BIZ1890,Bakery,Rural,0.8,219446,0.46,53.8,3.0,28.0,6,6,12,0,117732,0,0,118500,0.08,0
BIZ1891,Tea Stall,Semi-Urban,8.0,223851,0.57,65.2,10.8,19.5,5,1,7,0,175362,0,0,96255,0.15,0
BIZ1892,Medical Store,Rural,2.3,174011,0.72,62.4,11.3,45.9,1,7,11,0,275848,1,0,48723,0.47,0
BIZ1893,Electrical Shop,Rural,0.6,82381,0.48,41.0,9.6,1.0,1,5,3,0,231732,1,0,42838,0.45,0
BIZ1894,Stationery Shop,Semi-Urban,7.9,293910,0.67,71.3,11.1,25.9,1,4,9,1,260358,0,0,96990,0.22,0
BIZ1895,Mobile Repair,Rural,6.8,117416,0.71,82.0,4.4,21.3,7,2,6,0,289416,0,0,34050,0.71,0
BIZ1896,Electrical Shop,Semi-Urban,16.5,27780,0.55,94.2,3.7,20.3,6,5,8,1,162213,1,0,12500,1.08,0
BIZ1897,Tea Stall,Urban,9.6,63458,0.71,89.6,5.2,20.2,0,2,8,1,352124,0,0,18402,1.59,0
BIZ1898,Electrical Shop,Semi-Urban,7.6,278653,0.8,65.7,1.6,1.9,3,6,3,0,344311,1,0,55730,0.51,0
BIZ1899,Tailor,Urban,0.5,192946,0.61,80.3,9.9,9.1,10,2,4,0,442894,0,0,75248,0.49,0
BIZ1900,Dairy Shop,Semi-Urban,0.5,46533,0.57,86.1,11.8,8.5,3,6,14,0,361841,0,0,20009,1.51,0
BIZ1901,Medical Store,Semi-Urban,3.4,278503,0.51,64.5,10.1,59.3,6,2,6,0,157143,1,0,136466,0.1,0
BIZ1902,Tea Stall,Urban,3.0,134119,0.67,38.1,7.1,1.3,1,3,2,0,173192,1,0,44259,0.33,0
BIZ1903,Electrical Shop,Urban,2.4,236140,0.8,60.7,4.2,10.0,3,5,12,1,116477,1,0,47227,0.21,0
BIZ1904,Dairy Shop,Rural,2.0,297488,0.55,89.0,3.2,58.5,0,3,12,1,260752,1,0,133869,0.16,0
BIZ1905,Dairy Shop,Semi-Urban,2.3,297745,0.58,71.8,5.0,37.7,10,4,11,1,180205,0,0,125052,0.12,0
BIZ1906,Electrical Shop,Urban,3.4,260840,0.58,80.7,8.3,27.0,10,4,12,1,421846,1,0,109552,0.32,0
BIZ1907,Mobile Repair,Semi-Urban,0.5,203057,0.65,43.0,5.9,4.7,3,1,7,1,352907,1,0,71069,0.41,0
BIZ1908,Tailor,Semi-Urban,1.2,263182,0.5,97.5,11.3,40.2,10,1,2,1,138646,1,1,131591,0.09,0
BIZ1909,Vegetable Vendor,Semi-Urban,2.9,126095,0.77,58.3,10.4,8.3,0,1,11,0,366688,0,0,29001,1.05,0
BIZ1910,Tailor,Rural,5.1,154152,0.53,75.8,2.1,40.3,1,7,5,1,210935,0,0,72451,0.24,0
BIZ1911,Electrical Shop,Semi-Urban,0.8,180029,0.72,31.3,2.4,58.8,1,4,12,0,473524,0,0,50408,0.78,1
BIZ1912,Medical Store,Urban,3.2,241952,0.63,38.9,8.4,31.9,11,2,4,0,307098,1,0,89522,0.29,0
BIZ1913,Vegetable Vendor,Rural,5.0,136292,0.66,84.7,3.5,12.8,9,6,9,0,410468,0,0,46339,0.74,0
BIZ1914,Tea Stall,Rural,2.4,105570,0.48,97.8,9.7,37.5,11,7,13,1,393441,0,0,54896,0.6,0
BIZ1915,Tailor,Urban,0.5,138791,0.73,52.4,7.5,30.8,2,2,13,1,367355,1,1,37473,0.82,0
BIZ1916,Electrical Shop,Urban,2.4,53314,0.48,32.6,3.5,32.0,7,5,2,1,349931,0,0,27723,1.05,1
BIZ1917,Tailor,Urban,1.4,247061,0.45,55.3,6.3,28.7,10,4,7,1,157691,1,0,135883,0.1,0
BIZ1918,Vegetable Vendor,Semi-Urban,10.6,220993,0.65,31.2,5.5,40.4,5,6,13,0,365565,1,0,77347,0.39,0
BIZ1919,Bakery,Semi-Urban,0.5,161903,0.72,43.5,10.6,34.3,5,6,7,1,223812,0,0,45332,0.41,0
BIZ1920,Stationery Shop,Semi-Urban,4.2,60708,0.42,82.7,1.4,59.2,8,6,7,1,102230,0,0,35210,0.24,0
BIZ1921,Tailor,Rural,0.5,294826,0.43,95.6,10.9,49.6,7,1,1,1,135122,1,0,168050,0.07,0
BIZ1922,Tea Stall,Semi-Urban,2.4,181866,0.76,36.1,8.2,15.9,1,6,8,0,196414,1,0,43647,0.38,0
